Fecha,Hora,Latitud,Longitud,PM2.5,PM10,CO2,Velocidad_Viento,Direccion_Viento,Temperatura,Estabilidad,Altura_Fuente
2025-04-01,18:00:00,-74.1559736968034,4.6070971461098384,18.08,31.07,368.98,4.6,341.71,15.12,B,58.79
2025-04-01,19:00:00,-74.15863100064539,4.615374177250504,74.49,177.94,441.36,4.08,112.24,18.33,F,43.53
2025-04-01,20:00:00,-74.15415722473027,4.6027350998804755,18.24,41.31,371.84,1.28,33.28,17.37,D,62.22
2025-04-01,21:00:00,-74.15321073381573,4.597383063319503,116.61,216.58,480.27,1.09,337.2,16.06,E,35.1
2025-04-01,22:00:00,-74.14644769427522,4.61269396573134,37.13,89.33,402.64,2.93,316.67,15.84,D,18.51
2025-04-01,23:00:00,-74.15031156849692,4.607219411541427,27.25,70.37,380.39,1.91,301.29,19.26,C,71.13
2025-04-01,00:00:00,-74.14190386253937,4.6137766448943935,43.51,73.7,401.95,2.82,3.08,15.41,E,13.68
2025-04-01,01:00:00,-74.15427424202592,4.608819867908034,28.17,70.99,386.36,0.89,56.71,16.55,C,10.0
2025-04-01,02:00:00,-74.14361683774604,4.6045826642685865,10.91,31.71,364.62,2.45,267.45,16.39,B,31.72
2025-04-01,03:00:00,-74.14490676468017,4.615111619635427,59.69,95.45,426.94,2.5,158.84,15.62,E,10.0
2025-04-01,04:00:00,-74.1421849779619,4.609327824315893,41.3,115.81,410.66,2.95,72.19,15.71,D,33.23
2025-04-01,05:00:00,-74.14217215534529,4.610709803684344,70.67,139.05,442.39,0.39,250.76,17.28,E,34.78
2025-04-01,06:00:00,-74.15927819213219,4.61071248190457,25.3,57.46,379.85,0.63,101.98,21.47,A,18.0
2025-04-01,07:00:00,-74.15741164131522,4.611047125513409,18.96,29.47,369.19,4.06,234.54,24.28,B,53.83
2025-04-01,08:00:00,-74.14345287850844,4.609846495083589,20.98,42.71,378.48,4.07,283.04,25.11,A,52.13
2025-04-02,09:00:00,-74.15089398179413,4.60255874488759,28.2,62.46,388.11,0.13,139.63,28.0,B,19.16
2025-04-02,10:00:00,-74.14739532715154,4.607125044044507,12.65,22.84,364.88,5.9,28.26,22.84,B,47.67
2025-04-02,11:00:00,-74.15062650037123,4.606098587825899,42.61,97.32,410.62,4.85,322.83,29.98,B,39.62
2025-04-02,12:00:00,-74.14235727651308,4.614888399179334,100.18,299.53,479.94,3.27,313.55,23.66,E,55.02
2025-04-02,13:00:00,-74.14910122045004,4.596850143985222,22.92,38.88,380.51,2.62,307.82,20.39,B,76.96
2025-04-02,14:00:00,-74.141425226062,4.613630514249599,19.38,39.74,370.34,6.35,2.3,25.23,C,57.71
2025-04-02,15:00:00,-74.15923333551639,4.597455707928393,22.35,49.31,378.05,0.52,86.0,26.63,B,41.45
2025-04-02,16:00:00,-74.15363772036807,4.596697651233593,49.27,113.99,414.13,2.69,39.57,22.71,C,68.45
2025-04-02,17:00:00,-74.14274929948594,4.61602351575886,71.62,180.36,425.27,3.89,191.99,23.93,C,42.84
2025-04-02,18:00:00,-74.14257721201697,4.607281070369012,21.75,35.04,373.41,1.53,242.04,17.48,D,27.2
2025-04-02,19:00:00,-74.16110592288378,4.604862223347624,34.89,100.47,393.07,0.2,245.09,16.01,E,42.28
2025-04-02,20:00:00,-74.16152336430743,4.614878136449138,11.65,20.06,362.83,2.42,262.98,19.24,B,34.53
2025-04-02,21:00:00,-74.1518188530719,4.616672881764492,28.74,64.48,390.51,1.38,354.83,15.22,D,25.99
2025-04-02,22:00:00,-74.15108862224702,4.606439554766186,65.98,145.31,443.22,2.58,119.22,18.9,C,10.0
2025-04-02,23:00:00,-74.14960194448558,4.615770979422055,42.81,95.14,400.59,2.19,212.75,16.64,C,22.54
2025-04-02,00:00:00,-74.13967444962621,4.618018229422584,25.31,64.28,385.45,0.44,179.64,17.47,C,15.88
2025-04-02,01:00:00,-74.14168026181632,4.6073664705842345,40.94,96.74,409.31,1.31,180.17,18.69,C,51.08
2025-04-02,02:00:00,-74.15688050788093,4.614734873679838,36.33,77.91,389.89,1.28,31.73,20.09,D,29.7
2025-04-02,03:00:00,-74.16150124575925,4.60177965669998,55.03,124.39,413.78,4.48,4.98,17.25,E,25.09
2025-04-02,04:00:00,-74.14815142067046,4.600247407342858,10.44,25.99,364.24,1.83,317.79,20.08,C,10.0
2025-04-02,05:00:00,-74.15590232208052,4.609131707986685,39.2,106.58,407.57,1.88,273.96,19.43,D,25.05
2025-04-02,06:00:00,-74.15370229516715,4.6034922200025195,8.58,17.88,360.59,0.1,38.36,29.13,B,22.87
2025-04-02,07:00:00,-74.14669514313893,4.602862668987073,81.15,161.48,461.53,3.05,290.01,21.73,E,11.33
2025-04-02,08:00:00,-74.15978379886053,4.610311492955302,41.72,90.27,406.7,4.09,207.48,30.16,C,66.21
2025-04-02,09:00:00,-74.14273445729921,4.6122695525668265,14.47,38.73,367.0,0.25,84.44,23.27,A,47.0
2025-04-02,10:00:00,-74.14018776263558,4.6181826831119075,40.47,64.67,402.5,10.0,328.78,25.33,D,45.47
2025-04-02,11:00:00,-74.14464004396844,4.6083747528000005,7.86,13.72,358.58,0.41,119.92,26.74,B,26.52
2025-04-02,12:00:00,-74.14973741162183,4.601690435558565,34.6,62.62,398.68,2.85,83.06,24.35,D,14.12
2025-04-02,13:00:00,-74.14000014817701,4.616700645278676,66.06,169.71,425.83,2.52,131.32,20.64,C,40.59
2025-04-02,14:00:00,-74.16027481369113,4.60759612734896,30.23,82.71,384.3,2.9,209.79,28.51,C,47.88
2025-04-02,15:00:00,-74.14622370337793,4.602497286955406,45.16,107.94,395.38,8.46,131.16,29.26,B,46.24
2025-04-02,16:00:00,-74.15209719888495,4.607059502848513,13.09,24.52,367.61,2.95,226.85,25.54,B,49.83
2025-04-02,17:00:00,-74.14991090985261,4.5974067631367115,36.87,59.52,389.36,4.18,259.74,23.23,B,74.47
2025-04-03,18:00:00,-74.1447698044499,4.611237514629953,200.0,300.0,589.1,3.13,228.39,16.71,E,16.66
2025-04-03,19:00:00,-74.15089237929904,4.600471087903266,27.23,55.19,379.09,0.57,36.14,19.28,B,38.97
2025-04-03,20:00:00,-74.1557301484789,4.596819348270626,13.37,23.36,366.05,2.78,16.19,18.37,D,52.14
2025-04-03,21:00:00,-74.15063874639854,4.600147325995132,21.83,45.79,371.86,2.56,269.96,21.16,C,32.79
2025-04-03,22:00:00,-74.16099976969734,4.607087386931104,28.27,64.35,384.21,1.71,237.39,20.05,B,10.84
2025-04-03,23:00:00,-74.1495475148278,4.597638966066485,46.75,118.36,410.04,0.17,21.48,17.9,D,38.36
2025-04-03,00:00:00,-74.14772889589747,4.597710045233455,9.47,18.85,362.88,0.5,332.78,24.0,C,24.62
2025-04-03,01:00:00,-74.14359309962758,4.603064431334309,41.03,80.54,389.81,4.15,18.11,17.98,E,33.32
2025-04-03,02:00:00,-74.15191345803863,4.598282520851349,200.0,300.0,568.32,1.75,84.41,17.9,E,14.68
2025-04-03,03:00:00,-74.14599702390852,4.61788404227104,13.17,32.3,368.32,0.75,189.73,18.36,B,25.55
2025-04-03,04:00:00,-74.14958859842574,4.597709817298332,85.22,221.94,468.93,1.49,247.26,21.46,F,40.6
2025-04-03,05:00:00,-74.1521278657616,4.597338661158753,72.93,156.68,421.58,1.88,356.89,17.65,F,20.29
2025-04-03,06:00:00,-74.15236475839328,4.603480037353071,26.47,43.63,376.97,7.72,202.91,20.82,C,22.67
2025-04-03,07:00:00,-74.14195209031877,4.609915998673033,60.59,104.49,433.28,2.66,137.13,26.58,C,16.72
2025-04-03,08:00:00,-74.14323843874719,4.606374345172874,46.48,93.78,401.89,3.87,81.3,24.61,C,31.51
2025-04-03,09:00:00,-74.15412417294795,4.61143944577587,18.92,55.26,378.3,7.53,341.76,26.57,C,44.25
2025-04-03,10:00:00,-74.1542563204408,4.611172827032551,76.79,190.44,457.26,3.86,181.23,22.38,D,61.27
2025-04-03,11:00:00,-74.15136891264893,4.597403744827442,63.4,114.56,419.04,3.0,189.34,29.21,D,56.59
2025-04-03,12:00:00,-74.15064281635631,4.608719369568702,20.18,31.36,375.33,3.39,337.09,24.12,A,27.38
2025-04-03,13:00:00,-74.14518353980807,4.597263173530516,6.99,11.55,358.24,5.83,261.74,23.77,B,56.89
2025-04-03,14:00:00,-74.15645834946811,4.6164442081957215,32.38,56.69,385.66,4.37,30.45,23.65,B,13.76
2025-04-03,15:00:00,-74.14705843187792,4.612081033961818,34.09,79.94,385.96,2.83,332.69,24.93,C,27.25
2025-04-03,16:00:00,-74.14615276525412,4.597167270104806,18.51,46.21,372.97,1.68,33.92,23.64,B,72.96
2025-04-03,17:00:00,-74.1607992288341,4.610855537202784,31.1,52.76,380.81,3.61,154.93,23.87,C,34.51
2025-04-03,18:00:00,-74.1489560148532,4.609295290941471,30.22,89.13,382.36,0.02,43.79,16.86,E,57.0
2025-04-03,19:00:00,-74.1605764670169,4.610889191830878,17.29,29.92,373.96,0.99,350.46,18.4,B,12.41
2025-04-03,20:00:00,-74.15039526738664,4.615532754802249,25.17,65.37,387.96,2.55,16.92,17.91,C,45.5
2025-04-03,21:00:00,-74.1479578257891,4.59520082308725,21.48,34.58,371.93,1.87,280.15,17.44,C,35.4
2025-04-03,22:00:00,-74.15632322747953,4.601288705360553,75.19,125.95,447.06,1.53,162.85,18.57,E,10.0
2025-04-03,23:00:00,-74.14713723486165,4.618207969656278,17.42,32.23,367.58,2.57,49.73,20.39,D,42.67
2025-04-03,00:00:00,-74.14192523855311,4.614398711587272,40.63,117.75,411.7,2.86,268.81,20.06,D,60.43
2025-04-03,01:00:00,-74.15111357402255,4.599183950451576,21.99,51.91,376.52,0.47,285.68,20.49,D,10.37
2025-04-03,02:00:00,-74.14725897305966,4.60621428067805,48.65,145.62,418.67,0.6,27.14,17.24,E,23.25
2025-04-04,03:00:00,-74.15239119004322,4.613992320216205,50.63,83.6,411.45,1.14,21.96,19.78,E,34.23
2025-04-04,04:00:00,-74.16010604623553,4.60958975971281,52.01,142.95,411.4,0.36,301.35,14.15,C,10.0
2025-04-04,05:00:00,-74.14437403964149,4.6188813061453,61.57,138.14,437.35,2.14,28.9,19.01,E,34.25
2025-04-04,06:00:00,-74.14554320815792,4.609051905367413,10.31,17.22,360.73,6.35,234.47,26.87,A,27.82
2025-04-04,07:00:00,-74.14604280280848,4.603590199417868,31.73,74.53,396.88,3.44,40.51,22.25,B,56.52
2025-04-04,08:00:00,-74.1589908596924,4.602552751517221,29.64,76.11,390.94,3.23,299.83,24.66,A,41.92
2025-04-04,09:00:00,-74.13996500025021,4.616428982412526,39.49,111.15,391.04,3.27,186.37,26.13,C,30.86
2025-04-04,10:00:00,-74.14690058767123,4.606281299799953,58.48,137.84,423.18,6.29,332.1,24.43,D,82.79
2025-04-04,11:00:00,-74.1539265933956,4.598997700882923,44.54,103.79,413.18,3.72,193.73,29.22,C,43.33
2025-04-04,12:00:00,-74.15164938016508,4.6164445408646095,32.86,97.73,390.64,7.43,128.55,24.97,C,26.25
2025-04-04,13:00:00,-74.15299369866885,4.609600698085615,16.86,42.84,368.44,3.13,161.1,26.43,B,64.89
2025-04-04,14:00:00,-74.15427239082526,4.606609713176131,37.49,92.48,403.66,8.2,53.52,22.59,C,39.29
2025-04-04,15:00:00,-74.1455946025084,4.600313184074445,63.24,125.46,420.99,3.86,158.03,23.17,D,35.32
2025-04-04,16:00:00,-74.15855604543009,4.605983844224817,18.74,28.85,368.99,4.9,308.76,31.12,B,74.68
2025-04-04,17:00:00,-74.15578375199884,4.6130553704283646,41.88,82.61,407.07,1.74,14.94,29.43,D,57.23
2025-04-04,18:00:00,-74.1519112327564,4.605975852092541,28.41,73.08,385.64,1.24,230.05,17.52,D,63.08
2025-04-04,19:00:00,-74.15621904552408,4.601378366240308,4.0,7.94,354.35,0.4,148.59,18.47,C,51.53
2025-04-04,20:00:00,-74.15731448977182,4.615892586619777,26.21,65.39,377.46,1.77,285.04,19.23,D,33.48
2025-04-04,21:00:00,-74.15367825852483,4.6102737476074624,13.81,23.97,368.98,1.29,349.99,17.36,C,33.2
2025-04-04,22:00:00,-74.16121213225128,4.613232916058338,60.02,108.09,422.85,1.49,292.9,21.36,E,23.25
2025-04-04,23:00:00,-74.15765716358133,4.598665544625727,20.77,60.64,381.06,3.18,31.46,16.38,D,28.49
2025-04-04,00:00:00,-74.14445160373995,4.603954533964572,16.78,28.8,366.83,1.07,3.93,20.51,C,10.0
2025-04-04,01:00:00,-74.14758648539481,4.608904141863008,26.37,44.92,386.09,2.87,306.18,16.32,D,19.42
2025-04-04,02:00:00,-74.14759383568094,4.616748327590409,28.49,53.05,381.37,2.54,127.46,15.35,C,11.58
2025-04-04,03:00:00,-74.14315735471574,4.617867730767146,18.12,35.69,368.99,0.98,123.82,16.74,D,40.67
2025-04-04,04:00:00,-74.15170970716349,4.608195975334594,32.47,71.2,385.01,2.03,112.95,20.57,D,13.42
2025-04-04,05:00:00,-74.14995744905586,4.61651329318464,31.87,53.74,390.8,3.56,89.82,15.74,D,43.88
2025-04-04,06:00:00,-74.14157895381902,4.618380664052638,30.26,90.03,391.96,1.03,276.64,26.36,C,16.73
2025-04-04,07:00:00,-74.16045864875686,4.598124700693876,23.0,61.74,384.37,1.43,149.26,22.24,C,13.6
2025-04-04,08:00:00,-74.15016436362956,4.614268020968727,9.41,18.47,360.92,6.67,310.46,20.76,C,28.94
2025-04-04,09:00:00,-74.14590761119264,4.600908020822919,10.87,32.6,363.05,4.68,180.51,26.67,A,58.43
2025-04-04,10:00:00,-74.14719495276832,4.608632820178297,55.56,94.98,407.02,0.58,182.56,22.82,D,28.39
2025-04-04,11:00:00,-74.1562139770878,4.607917253360896,15.11,35.74,368.79,2.49,122.08,28.86,A,30.39
2025-04-05,12:00:00,-74.15152563016639,4.59841907366563,31.59,90.4,394.56,1.94,24.86,22.76,B,49.65
2025-04-05,13:00:00,-74.14210567367192,4.616402387712815,51.12,142.57,417.77,4.91,236.07,24.84,C,82.78
2025-04-05,14:00:00,-74.15316503735338,4.609904789013487,19.89,45.03,377.78,3.71,344.61,22.95,B,65.53
2025-04-05,15:00:00,-74.15116247047624,4.605663118375585,83.24,225.23,470.5,2.72,287.06,23.37,C,26.75
2025-04-05,16:00:00,-74.15490210693483,4.599521502845634,30.9,82.64,381.33,2.76,289.94,25.13,C,63.72
2025-04-05,17:00:00,-74.16017544623425,4.6054464293243695,73.86,148.55,439.85,10.0,153.04,23.23,D,56.15
2025-04-05,18:00:00,-74.14959077403012,4.616889103785658,55.63,134.31,407.99,1.42,82.61,18.89,E,38.38
2025-04-05,19:00:00,-74.15341445784485,4.605340979351635,67.88,126.89,416.8,2.18,115.06,18.13,C,63.74
2025-04-05,20:00:00,-74.15079529652422,4.615037238126066,16.09,36.98,367.13,0.76,344.13,19.34,C,50.85
2025-04-05,21:00:00,-74.15848208153017,4.603243308412792,78.5,157.7,433.63,1.52,262.98,18.77,E,26.42
2025-04-05,22:00:00,-74.14869179633321,4.611176080038059,17.72,36.09,367.66,0.31,132.26,18.67,C,31.17
2025-04-05,23:00:00,-74.1516786713504,4.612929760643578,43.77,119.96,416.1,0.93,14.63,15.07,D,27.28
2025-04-05,00:00:00,-74.15231390409939,4.609541813746722,14.26,33.94,367.01,1.53,294.12,17.2,D,31.55
2025-04-05,01:00:00,-74.1433410956837,4.603846054358563,30.89,84.77,381.96,0.78,74.79,14.79,C,32.29
2025-04-05,02:00:00,-74.15671489053332,4.599494695675855,94.51,177.13,479.1,4.78,3.39,17.28,E,28.0
2025-04-05,03:00:00,-74.14795552034438,4.595227082739412,49.89,117.38,417.52,0.99,183.16,19.87,D,25.09
2025-04-05,04:00:00,-74.14657624305868,4.59630349363695,34.9,91.82,388.9,0.91,342.05,17.96,C,28.74
2025-04-05,05:00:00,-74.15031990608193,4.610728601294468,16.76,29.26,371.65,3.6,44.27,19.81,C,34.32
2025-04-05,06:00:00,-74.15234991821477,4.611547121803071,29.97,47.49,381.8,7.11,275.77,22.19,A,24.75
2025-04-05,07:00:00,-74.159400933538,4.596284481165294,17.9,27.85,369.56,2.01,264.88,31.67,B,29.19
2025-04-05,08:00:00,-74.15246963169658,4.596054933575364,35.26,102.28,402.32,4.9,176.37,21.18,C,63.35
2025-04-05,09:00:00,-74.14875435503009,4.612594422356618,11.78,18.98,362.27,3.12,48.82,24.67,A,80.11
2025-04-05,10:00:00,-74.14889960334914,4.613235512195983,15.63,37.16,369.72,1.83,265.5,26.76,A,85.53
2025-04-05,11:00:00,-74.15966236285463,4.607582204097915,27.52,58.15,388.12,0.24,266.5,23.22,B,25.2
2025-04-05,12:00:00,-74.14880830184833,4.600239594388272,62.23,105.3,431.97,0.78,345.31,24.86,C,54.19
2025-04-05,13:00:00,-74.14639806021201,4.595721291179405,43.6,123.66,397.15,3.67,172.0,28.15,C,68.89
2025-04-05,14:00:00,-74.16217761466203,4.59936284033044,30.78,51.99,388.31,4.65,187.79,26.8,B,42.18
2025-04-05,15:00:00,-74.15623160742103,4.61410334951346,53.31,129.88,407.09,4.23,207.26,27.79,C,58.52
2025-04-05,16:00:00,-74.15098870640581,4.60454519790742,18.0,34.27,375.45,0.56,72.79,20.6,B,69.01
2025-04-05,17:00:00,-74.14700142256079,4.598593535131526,6.73,13.67,359.35,5.14,74.38,31.13,B,10.0
2025-04-05,18:00:00,-74.15981022147542,4.610790264940017,24.85,40.1,375.43,1.44,73.0,20.12,D,52.13
2025-04-05,19:00:00,-74.1481420282661,4.59911396616155,64.87,116.07,434.45,0.78,74.92,17.01,E,59.54
2025-04-05,20:00:00,-74.15795758534357,4.610275558958829,52.94,85.35,417.81,2.52,314.01,16.62,E,65.72
2025-04-06,21:00:00,-74.1561979406841,4.597717417288331,90.12,199.1,481.37,0.74,355.68,18.17,F,46.1
2025-04-06,22:00:00,-74.14661137742499,4.613712851421684,21.59,52.68,375.59,2.79,336.89,17.36,C,45.5
2025-04-06,23:00:00,-74.1432246067706,4.60590809075774,32.92,53.21,391.34,2.09,238.67,20.16,D,22.91
2025-04-06,00:00:00,-74.15120062209807,4.601065840399651,18.91,52.45,373.14,5.48,269.12,15.36,C,25.11
2025-04-06,01:00:00,-74.15317289732934,4.609707155062907,70.42,210.96,436.14,1.65,347.21,17.17,E,47.65
2025-04-06,02:00:00,-74.14787500818146,4.6027074779877575,24.76,45.23,380.06,1.32,247.89,12.86,B,18.29
2025-04-06,03:00:00,-74.15397874764423,4.6134358598274146,8.7,20.71,361.55,1.01,148.63,18.42,D,31.14
2025-04-06,04:00:00,-74.1517954439899,4.617215496123472,29.12,70.05,392.29,0.79,325.48,19.59,D,42.11
2025-04-06,05:00:00,-74.14303492480705,4.613345309039854,103.13,194.12,496.95,0.33,8.46,21.81,E,13.32
2025-04-06,06:00:00,-74.1529002478907,4.607922449471772,36.63,107.79,405.13,1.99,268.83,20.28,B,61.54
2025-04-06,07:00:00,-74.15213784786782,4.599124853381201,11.32,28.28,361.39,6.03,131.98,28.78,C,42.39
2025-04-06,08:00:00,-74.15838939534882,4.604586128883908,24.89,39.28,380.05,0.65,293.33,28.44,C,35.9
2025-04-06,09:00:00,-74.14328534469348,4.604350296072858,79.64,122.3,444.21,4.39,218.5,29.59,D,26.36
2025-04-06,10:00:00,-74.15372888912671,4.609604334978591,56.45,92.43,414.28,3.4,202.41,26.1,B,51.79
2025-04-06,11:00:00,-74.15297018425402,4.610660628485378,43.21,119.7,416.15,3.74,31.63,24.98,C,100.0
2025-04-06,12:00:00,-74.15714972238182,4.613528913065786,93.6,177.01,476.4,8.65,169.59,26.53,E,64.32
2025-04-06,13:00:00,-74.14797032368146,4.617697858045152,24.22,64.09,378.11,3.86,200.39,24.31,A,54.6
2025-04-06,14:00:00,-74.14534182558036,4.59742887423255,11.52,25.97,361.64,3.34,261.32,27.97,C,32.42
2025-04-06,15:00:00,-74.15953217357786,4.597444337251551,21.82,44.52,376.4,1.84,165.89,31.76,B,38.27
2025-04-06,16:00:00,-74.14127671863388,4.615038674997056,13.77,31.71,369.16,1.65,51.25,28.62,B,82.96
2025-04-06,17:00:00,-74.15334553429967,4.6166361039260355,26.0,74.85,382.42,0.5,283.45,25.9,B,34.01
2025-04-06,18:00:00,-74.15370365566976,4.609186519856611,30.46,76.82,385.21,2.15,357.15,16.16,E,62.64
2025-04-06,19:00:00,-74.15353420849388,4.607318842846235,31.18,65.07,394.25,1.69,196.93,21.0,C,44.42
2025-04-06,20:00:00,-74.15757395898359,4.600722832874386,54.66,127.26,425.85,0.94,197.3,19.39,D,31.81
2025-04-06,21:00:00,-74.15550212214494,4.614920072898655,38.12,109.5,392.28,0.75,93.65,15.01,D,18.2
2025-04-06,22:00:00,-74.15717440493212,4.60954872493414,93.4,243.2,484.49,1.29,189.82,23.05,E,20.42
2025-04-06,23:00:00,-74.15766630868964,4.6132514559741,14.36,30.68,370.74,1.22,40.42,17.43,D,29.09
2025-04-06,00:00:00,-74.15564516051245,4.605465713991997,29.8,85.11,394.08,0.66,43.87,17.06,C,13.2
2025-04-06,01:00:00,-74.15516271781003,4.6098526445562715,23.28,59.6,377.15,0.86,176.8,19.13,B,67.18
2025-04-06,02:00:00,-74.15394936543431,4.603519144899871,38.98,92.03,404.86,1.35,265.17,19.84,C,36.67
2025-04-06,03:00:00,-74.14539167441359,4.6177759997670735,153.97,300.0,568.75,3.67,89.01,19.31,E,31.2
2025-04-06,04:00:00,-74.14519756006484,4.612218065665866,57.08,133.87,413.54,4.03,166.42,14.77,D,30.34
2025-04-06,05:00:00,-74.14827188728675,4.595513262176157,74.68,206.59,436.89,0.31,324.1,18.58,D,16.46
2025-04-07,06:00:00,-74.15227151685255,4.603409682225531,23.22,68.7,383.8,5.18,127.32,24.0,C,45.93
2025-04-07,07:00:00,-74.15293393177745,4.613224966888544,107.18,265.5,510.24,3.27,235.01,26.52,E,32.32
2025-04-07,08:00:00,-74.14259302207462,4.606459418048586,50.11,90.68,412.5,3.32,103.75,25.15,B,55.8
2025-04-07,09:00:00,-74.14509987926394,4.6111813526416965,45.67,100.44,407.98,1.23,227.67,27.0,C,50.79
2025-04-07,10:00:00,-74.15942345570292,4.609203384746063,97.58,261.52,461.74,3.21,123.07,29.63,D,57.36
2025-04-07,11:00:00,-74.14991968754288,4.608731943403755,56.41,103.67,415.93,4.97,70.59,26.35,D,60.16
2025-04-07,12:00:00,-74.14822759595238,4.599111103438586,194.11,300.0,610.67,1.71,307.28,23.67,E,62.26
2025-04-07,13:00:00,-74.15756536660524,4.600144104496427,104.41,179.58,484.97,3.48,219.03,25.31,E,51.58
2025-04-07,14:00:00,-74.1569221278723,4.608855410285018,24.71,59.33,380.45,3.64,103.18,25.26,B,69.52
2025-04-07,15:00:00,-74.14823505598196,4.602934658637941,30.27,63.43,388.04,2.83,152.53,24.61,D,41.86
2025-04-07,16:00:00,-74.15606542208519,4.605523524624962,36.16,73.74,394.91,0.68,107.8,17.84,B,10.0
2025-04-07,17:00:00,-74.1566528168941,4.602986222381926,27.98,55.83,389.15,1.02,88.26,29.16,C,36.05
2025-04-07,18:00:00,-74.15167023881399,4.612708656635185,33.29,67.42,397.48,0.86,138.13,22.4,E,56.34
2025-04-07,19:00:00,-74.16007417691563,4.603268903011365,48.44,138.35,409.64,0.11,53.74,16.91,D,26.78
2025-04-07,20:00:00,-74.15229165268758,4.61152983781805,35.44,55.32,389.26,1.29,163.4,18.89,E,80.45
2025-04-07,21:00:00,-74.15232612825653,4.600486324194027,34.39,86.5,387.67,0.97,323.55,18.06,C,38.85
2025-04-07,22:00:00,-74.16005389920821,4.606140675337145,49.74,86.17,418.57,3.87,209.71,18.74,D,27.05
2025-04-07,23:00:00,-74.1530242608111,4.612477440265872,6.32,10.45,356.71,1.83,26.68,14.37,C,21.87
2025-04-07,00:00:00,-74.16165054308114,4.605539568625803,46.86,105.21,411.81,1.87,13.87,17.61,C,45.18
2025-04-07,01:00:00,-74.14853873213735,4.6145302765938085,30.0,58.64,388.25,1.27,8.3,16.86,D,46.95
2025-04-07,02:00:00,-74.15212286900433,4.603544012004619,22.24,62.63,379.31,0.09,338.78,17.16,B,34.25
2025-04-07,03:00:00,-74.15484894538773,4.596801748671936,39.32,60.82,394.39,1.94,334.93,18.12,C,19.15
2025-04-07,04:00:00,-74.14129193582772,4.610464130305549,48.87,89.51,405.67,4.24,271.56,18.11,D,22.53
2025-04-07,05:00:00,-74.14738200828874,4.610513389560175,18.89,31.38,374.87,2.77,339.08,16.7,B,37.9
2025-04-07,06:00:00,-74.14902840630813,4.610322813848472,13.64,34.55,364.91,5.79,211.1,24.4,B,17.36
2025-04-07,07:00:00,-74.14184742482074,4.619022319850632,43.26,121.44,401.2,3.19,129.69,23.31,D,25.63
2025-04-07,08:00:00,-74.14894124535584,4.598218875916566,49.38,106.82,398.25,9.84,66.01,16.25,C,40.54
2025-04-07,09:00:00,-74.14663336455443,4.595648796176536,19.89,43.0,376.21,7.28,156.04,23.48,A,56.0
2025-04-07,10:00:00,-74.1441284587234,4.614126138453028,31.58,78.53,390.66,6.43,146.73,24.46,C,58.26
2025-04-07,11:00:00,-74.1565445872629,4.600364620036743,84.59,155.63,435.16,3.84,75.84,19.91,C,17.36
2025-04-07,12:00:00,-74.14885449795244,4.607860863935361,35.27,76.26,385.75,1.67,67.49,21.92,B,56.12
2025-04-07,13:00:00,-74.15106253271215,4.605601443513226,44.95,81.14,398.62,4.89,121.66,33.61,C,54.7
