Fecha,Hora,Latitud,Longitud,PM2.5,PM10,CO2,Velocidad_Viento,Direccion_Viento,Temperatura,Estabilidad,Altura_Fuente
2025-02-02,01:00:00,-74.14927042110229,4.605852758672777,110.74,238.68,481.42,1.39,255.95,16.91,E,19.96
2025-02-02,02:00:00,-74.1468038839706,4.61464414571269,19.64,52.76,374.45,0.55,314.88,17.15,B,35.63
2025-02-02,03:00:00,-74.16041940624939,4.6082338811675525,45.27,135.59,408.38,2.65,146.17,18.12,D,32.05
2025-02-02,04:00:00,-74.14019769190891,4.616920878462843,75.39,159.76,425.44,0.7,49.86,16.2,E,27.14
2025-02-02,05:00:00,-74.15423913382806,4.6122219919025635,88.0,144.87,440.13,1.59,125.84,17.79,F,32.82
2025-02-02,06:00:00,-74.15706276274764,4.613417219287154,27.96,71.31,385.67,3.52,291.02,24.93,C,35.16
2025-02-02,07:00:00,-74.14960530888656,4.611611692891842,20.48,45.73,375.77,10.0,81.42,17.29,C,27.97
2025-02-02,08:00:00,-74.14384369476892,4.609891887946662,34.42,82.43,388.95,2.39,5.1,25.66,D,10.0
2025-02-02,09:00:00,-74.16008349280852,4.602994424625605,23.87,36.68,374.77,8.45,164.58,19.04,B,37.37
2025-02-02,10:00:00,-74.15691736531721,4.610167889739832,77.65,223.57,468.62,8.0,194.39,26.74,E,11.72
2025-02-02,11:00:00,-74.1586064116579,4.601946060162268,23.18,43.42,378.94,6.47,190.36,20.91,B,39.31
2025-02-02,12:00:00,-74.16058205746192,4.595889345804498,33.25,93.12,386.09,0.91,51.25,28.65,C,32.07
2025-02-02,13:00:00,-74.142480838373,4.606203060188644,33.8,54.03,388.71,3.81,327.8,25.74,C,60.68
2025-02-02,14:00:00,-74.14375056066105,4.610976030041594,28.46,74.4,380.2,3.77,74.39,22.89,C,51.54
2025-02-02,15:00:00,-74.15281716428922,4.6100571704981625,38.02,92.16,390.1,0.18,166.99,25.35,C,64.25
2025-02-02,16:00:00,-74.14416175260483,4.612107957619989,14.77,27.26,368.62,3.11,144.65,28.19,A,58.56
2025-02-02,17:00:00,-74.15833147790369,4.60902958881732,4.84,10.16,356.08,3.24,77.6,29.5,B,36.69
2025-02-03,18:00:00,-74.14983772093133,4.609012757754326,14.78,26.33,366.75,4.64,51.5,16.64,B,34.37
2025-02-03,19:00:00,-74.15746457821668,4.5968827334323805,21.19,63.17,382.38,1.1,221.98,18.26,D,43.48
2025-02-03,20:00:00,-74.1563034765107,4.597947060522216,48.87,76.4,396.73,2.87,115.46,18.33,D,79.33
2025-02-03,21:00:00,-74.14552963073153,4.613250586470719,48.84,102.4,415.33,0.49,197.46,15.87,C,47.45
2025-02-03,22:00:00,-74.15425460241526,4.605254215198481,47.59,93.15,396.37,1.83,115.63,17.64,D,26.46
2025-02-03,23:00:00,-74.15401374057521,4.601601481154781,52.92,115.0,404.79,1.66,150.63,18.08,E,12.46
2025-02-03,00:00:00,-74.15580335728558,4.607040818617574,85.68,226.21,449.3,2.42,99.74,14.95,E,32.42
2025-02-03,01:00:00,-74.15818643361378,4.612445986665434,54.66,119.26,406.11,1.36,355.27,23.64,D,33.09
2025-02-03,02:00:00,-74.15689425245677,4.597980212200766,15.89,33.12,365.97,0.46,110.31,19.15,C,14.37
2025-02-03,03:00:00,-74.15945886286077,4.597009809613817,61.66,103.74,425.47,1.53,323.17,21.93,C,36.6
2025-02-03,04:00:00,-74.15655272867019,4.607108607440426,46.93,86.65,412.41,1.76,352.83,15.75,C,27.03
2025-02-03,05:00:00,-74.14808770367175,4.612769849664196,40.49,76.17,399.63,4.56,104.03,13.69,D,43.52
2025-02-03,06:00:00,-74.14379389643902,4.608429068402607,200.0,300.0,555.78,9.47,230.06,26.91,C,41.15
2025-02-03,07:00:00,-74.14791202853357,4.61729166372748,39.09,69.63,397.36,0.32,74.62,26.42,C,27.45
2025-02-03,08:00:00,-74.1542585453592,4.60234089081616,29.77,46.93,388.01,4.15,336.46,26.05,B,56.74
2025-02-03,09:00:00,-74.1580799540733,4.612028297006486,87.16,232.44,456.88,3.02,247.23,23.72,C,59.38
2025-02-03,10:00:00,-74.15164755661225,4.610147690385508,42.26,83.3,401.64,2.28,278.92,27.42,B,47.57
2025-02-03,11:00:00,-74.15755449438466,4.611031982034422,29.01,84.23,382.88,4.3,25.25,27.71,B,10.0
2025-02-03,12:00:00,-74.15287199322066,4.615457238992652,23.72,35.84,376.31,4.89,236.77,26.97,A,51.25
2025-02-03,13:00:00,-74.15383316776621,4.615388111082654,23.16,64.55,378.14,5.46,331.76,24.69,B,36.88
2025-02-03,14:00:00,-74.139905854199,4.616750924084826,16.36,45.81,371.93,0.42,37.86,27.74,B,65.03
2025-02-03,15:00:00,-74.14663573634462,4.595636079100802,17.15,31.11,369.17,2.28,218.3,25.67,B,17.54
2025-02-03,16:00:00,-74.1473385591082,4.6077621354811,129.71,300.0,488.58,6.37,223.4,29.62,D,68.42
2025-02-03,17:00:00,-74.14026053653782,4.618499135955429,31.27,77.94,396.28,4.89,340.44,18.51,B,64.6
2025-02-03,18:00:00,-74.15258051825774,4.604628458282851,24.24,49.72,374.22,2.04,332.42,18.6,D,55.85
2025-02-03,19:00:00,-74.14404625062677,4.613506096666597,62.85,137.52,416.57,0.58,51.44,17.72,E,44.62
2025-02-03,20:00:00,-74.15857782570515,4.596246711383026,7.23,11.81,358.24,0.61,78.99,20.11,C,34.34
2025-02-03,21:00:00,-74.15763352105469,4.601464007909109,55.5,160.63,409.56,1.01,210.09,16.05,D,36.75
2025-02-03,22:00:00,-74.14492689649833,4.606427858468372,120.92,191.53,483.75,1.65,194.45,19.37,E,10.31
2025-02-03,23:00:00,-74.14773194349596,4.60195843123109,101.43,167.04,483.16,0.4,341.75,17.03,D,36.2
2025-02-03,00:00:00,-74.15242890862618,4.598126655987321,32.15,89.66,398.76,0.75,219.1,19.57,E,17.42
2025-02-03,01:00:00,-74.14463788968855,4.609524778132952,32.61,51.66,387.41,0.55,55.67,15.55,D,42.04
2025-02-03,02:00:00,-74.1551413912515,4.607000499577246,63.4,164.18,415.29,0.79,337.89,22.79,D,29.69
2025-02-04,03:00:00,-74.14900215719065,4.602043449731915,19.7,46.48,376.89,2.99,325.89,20.3,D,37.67
2025-02-04,04:00:00,-74.14695690124833,4.604727332784787,41.9,122.62,407.94,1.43,321.08,17.42,C,13.32
2025-02-04,05:00:00,-74.15008806340288,4.597443227971754,26.61,75.77,388.32,0.33,201.32,22.07,D,23.04
2025-02-04,06:00:00,-74.15841495733935,4.604440695530553,57.44,130.79,421.73,0.69,177.16,24.91,B,23.15
2025-02-04,07:00:00,-74.1584750300608,4.603921208392783,64.74,150.59,432.5,4.32,267.09,23.84,B,57.62
2025-02-04,08:00:00,-74.15790781162,4.596288468389011,29.49,74.67,390.04,3.02,6.23,26.99,C,17.84
2025-02-04,09:00:00,-74.15335050759352,4.6022941814085305,112.69,273.56,467.44,2.24,74.05,22.07,D,37.3
2025-02-04,10:00:00,-74.15905520686452,4.6114531552658065,14.81,39.39,366.3,2.43,50.25,22.69,B,58.26
2025-02-04,11:00:00,-74.1602342160515,4.601873451098932,14.4,39.06,366.19,4.77,143.75,27.7,B,73.77
2025-02-04,12:00:00,-74.15362944928077,4.613096632507858,91.83,237.72,480.62,2.85,305.45,25.81,D,68.46
2025-02-04,13:00:00,-74.1441700659045,4.611510211861881,43.76,84.38,406.04,5.76,69.29,27.61,B,21.42
2025-02-04,14:00:00,-74.15287211668075,4.608161920930059,24.38,40.01,373.02,6.36,141.74,24.64,C,33.05
2025-02-04,15:00:00,-74.15302893636515,4.598431032811334,35.1,71.99,397.56,5.09,173.37,28.36,D,64.56
2025-02-04,16:00:00,-74.1398882559991,4.618373920749321,42.88,117.06,403.16,3.81,202.57,25.76,D,38.27
2025-02-04,17:00:00,-74.15728752768483,4.606366970243098,43.66,104.97,398.95,1.09,318.79,23.71,B,20.29
2025-02-04,18:00:00,-74.14741338306257,4.602581242628834,53.07,142.59,423.84,3.26,296.56,15.54,C,92.41
2025-02-04,19:00:00,-74.15989826687354,4.614788510403529,38.16,79.7,388.46,2.43,142.15,19.34,E,23.58
2025-02-04,20:00:00,-74.15561077932385,4.598151067555271,49.45,105.02,414.27,2.49,102.8,17.91,C,62.56
2025-02-04,21:00:00,-74.14590774807702,4.605451604820501,70.94,164.45,437.93,2.73,195.69,20.75,E,37.68
2025-02-04,22:00:00,-74.14766832465314,4.596267394815513,21.82,52.85,377.91,1.14,181.51,17.28,C,19.87
2025-02-04,23:00:00,-74.14203124438541,4.614840546990284,25.64,64.38,383.03,5.44,129.97,16.64,C,52.53
2025-02-04,00:00:00,-74.16164131314031,4.59872563138809,3.06,8.33,354.12,2.07,161.32,13.87,C,28.86
2025-02-04,01:00:00,-74.14611826817197,4.617710289569843,50.17,120.07,402.02,1.62,318.42,16.15,E,34.98
2025-02-04,02:00:00,-74.1541151001847,4.599378681027183,32.23,53.05,395.02,1.64,170.51,17.31,D,30.06
2025-02-04,03:00:00,-74.15844891025816,4.602296616511649,41.56,76.55,400.14,0.25,268.86,17.68,D,25.67
2025-02-04,04:00:00,-74.14471525738321,4.6077752576459154,19.69,40.56,372.6,0.72,169.51,13.9,C,45.49
2025-02-04,05:00:00,-74.14907430862547,4.614878728096541,36.32,99.61,388.35,3.23,268.13,18.9,E,33.43
2025-02-04,06:00:00,-74.14056547635792,4.614174096583624,37.59,56.98,388.6,3.16,114.79,22.93,C,31.46
2025-02-04,07:00:00,-74.14539835759001,4.616375728980582,45.96,77.02,401.89,8.3,178.94,28.55,C,24.21
2025-02-04,08:00:00,-74.1491676950304,4.6022456264746445,17.3,41.26,373.83,5.66,202.72,23.37,B,62.94
2025-02-04,09:00:00,-74.14472649303582,4.609432073470597,24.04,70.67,378.49,0.41,285.51,23.69,B,76.23
2025-02-04,10:00:00,-74.15919626501584,4.599191082019543,46.28,73.69,398.74,3.1,67.48,27.66,D,36.24
2025-02-04,11:00:00,-74.1491328912546,4.614387817851415,54.01,153.86,414.67,1.14,261.11,25.71,C,55.06
2025-02-05,12:00:00,-74.15468277327959,4.607902151496566,67.41,132.76,446.13,2.49,224.44,22.31,D,56.32
2025-02-05,13:00:00,-74.14513552897176,4.610105664112903,106.67,250.23,471.09,3.33,59.83,29.26,D,62.79
2025-02-05,14:00:00,-74.14013289393296,4.617627513626688,22.32,40.08,374.89,6.5,318.76,27.49,A,65.65
2025-02-05,15:00:00,-74.14990132942641,4.600339208763959,46.61,115.14,401.86,1.02,40.73,25.87,B,57.43
2025-02-05,16:00:00,-74.14911541741728,4.603382916600672,42.01,65.16,401.65,4.07,38.77,26.47,C,78.83
2025-02-05,17:00:00,-74.14856962073735,4.605135398299171,79.14,186.05,451.82,5.34,13.69,25.31,D,64.77
2025-02-05,18:00:00,-74.15642527592887,4.611871961514166,17.66,35.35,375.39,2.02,255.58,17.61,D,33.9
2025-02-05,19:00:00,-74.16135727120314,4.598918238698829,31.67,89.52,384.84,2.52,302.83,15.48,C,56.74
2025-02-05,20:00:00,-74.15836909737679,4.611753770842096,36.04,103.29,391.2,3.74,192.22,17.5,C,51.62
2025-02-05,21:00:00,-74.1522366574338,4.6003013019361845,10.43,19.45,361.84,0.31,237.9,18.0,C,40.09
2025-02-05,22:00:00,-74.15300744210867,4.6131895752893675,32.58,78.18,389.24,0.76,162.37,16.65,D,46.65
2025-02-05,23:00:00,-74.14904687642735,4.607195888336661,24.34,50.64,382.84,0.05,25.21,21.22,C,27.04
2025-02-05,00:00:00,-74.15515900449306,4.60990562477415,36.97,69.81,386.64,1.84,35.38,12.5,C,22.68
2025-02-05,01:00:00,-74.14462162175839,4.615629524778571,32.94,56.37,382.71,0.89,124.17,17.36,C,35.04
2025-02-05,02:00:00,-74.1484524270707,4.600010172636156,22.03,56.25,380.17,0.64,263.31,14.92,C,32.6
2025-02-05,03:00:00,-74.16123812398685,4.615496915985205,103.55,248.77,456.87,0.76,2.3,20.73,D,37.42
2025-02-05,04:00:00,-74.16018253404688,4.601041329904371,28.73,65.3,384.39,0.52,319.76,16.96,B,30.74
2025-02-05,05:00:00,-74.15461812598909,4.606208248627763,16.15,36.69,367.85,2.26,211.74,17.05,C,38.06
2025-02-05,06:00:00,-74.16101776062965,4.604723181619997,80.44,182.8,454.23,1.14,123.49,19.9,D,35.25
2025-02-05,07:00:00,-74.1598933281082,4.595941344001446,17.87,41.72,370.74,5.71,282.14,27.67,B,18.04
2025-02-05,08:00:00,-74.1588131819187,4.607900062645799,23.23,69.13,377.47,3.4,98.12,27.28,C,40.75
2025-02-05,09:00:00,-74.1481750451418,4.604733708825799,77.34,190.81,451.75,2.42,10.53,20.68,C,42.44
2025-02-05,10:00:00,-74.15993047431054,4.60880788713835,17.01,36.61,367.34,5.22,1.27,18.69,A,71.24
2025-02-05,11:00:00,-74.15221546082059,4.5962314293493485,27.03,69.21,384.75,4.18,172.45,26.16,B,48.47
2025-02-05,12:00:00,-74.15169826353396,4.599427599128405,94.23,170.61,475.11,0.81,111.74,25.65,C,31.1
2025-02-05,13:00:00,-74.14688820125633,4.604584903138484,71.23,190.05,443.26,0.62,286.82,28.28,D,56.42
2025-02-05,14:00:00,-74.14933987932454,4.6022000791154785,48.27,115.94,419.62,7.78,3.72,24.67,B,10.0
2025-02-05,15:00:00,-74.1466522613996,4.605061775761668,11.99,22.05,365.26,1.55,252.73,24.09,B,56.01
2025-02-05,16:00:00,-74.16230260579981,4.59902658504487,70.43,154.24,448.51,0.41,27.87,21.62,D,55.69
2025-02-05,17:00:00,-74.15106211221813,4.610016190514768,12.07,24.16,362.54,3.48,62.91,23.92,A,35.3
2025-02-05,18:00:00,-74.14044888375903,4.6183892920624805,70.08,158.96,438.14,2.66,32.12,14.34,E,18.64
2025-02-05,19:00:00,-74.14453829458463,4.61423739648468,72.15,139.86,448.14,2.33,354.08,17.12,E,44.58
2025-02-05,20:00:00,-74.15178567912564,4.597002398509946,37.55,65.31,401.06,2.54,312.06,17.19,E,79.07
2025-02-06,21:00:00,-74.15261180500424,4.598041743027432,13.51,30.69,365.66,5.64,173.11,14.47,C,10.0
2025-02-06,22:00:00,-74.1575805900436,4.610572283312406,29.88,77.66,382.28,1.6,180.73,18.62,B,28.78
2025-02-06,23:00:00,-74.1458114937373,4.597251441163958,36.34,97.81,392.33,0.65,13.05,21.39,D,18.52
2025-02-06,00:00:00,-74.15077969271482,4.613746119153822,52.0,141.83,417.21,1.27,249.35,15.67,D,56.59
2025-02-06,01:00:00,-74.15085384424947,4.605758502791356,36.78,94.99,398.5,0.77,181.73,16.27,D,10.94
2025-02-06,02:00:00,-74.16021851178171,4.611840643046783,22.38,42.68,380.43,1.82,131.01,12.82,D,36.58
2025-02-06,03:00:00,-74.15394458040603,4.611260827959275,25.87,48.19,382.5,0.76,299.88,15.38,C,45.76
2025-02-06,04:00:00,-74.14633327407448,4.607871100207601,16.78,39.3,373.4,0.58,268.38,15.22,C,27.12
2025-02-06,05:00:00,-74.14831280799551,4.605973413940352,43.9,123.88,409.98,0.36,169.72,17.89,D,31.84
2025-02-06,06:00:00,-74.14638770970619,4.610024600311644,21.25,47.59,376.01,2.82,205.22,28.36,C,29.0
2025-02-06,07:00:00,-74.15703100836267,4.604073958390094,39.87,109.41,401.2,9.18,175.33,22.71,C,25.63
2025-02-06,08:00:00,-74.15349679227586,4.609685786488427,16.64,28.99,368.58,7.31,270.75,26.54,C,42.56
2025-02-06,09:00:00,-74.15567604649135,4.6031244622182275,18.43,37.12,370.56,7.11,273.05,28.65,A,33.19
2025-02-06,10:00:00,-74.14391145583454,4.6107830643673395,42.4,87.82,406.86,1.32,91.94,27.21,B,64.25
2025-02-06,11:00:00,-74.15586752573329,4.597805673645236,68.99,157.97,440.95,1.46,318.45,26.57,D,33.56
2025-02-06,12:00:00,-74.15257793208747,4.6001023608452805,80.65,147.61,458.69,2.28,103.02,22.4,C,68.46
2025-02-06,13:00:00,-74.1498348884033,4.600789283632842,56.75,120.56,427.66,1.28,302.54,26.94,B,64.35
2025-02-06,14:00:00,-74.15798297409206,4.59688652891009,33.78,52.25,384.2,6.07,338.17,21.97,D,68.65
2025-02-06,15:00:00,-74.15777279309678,4.610326486866046,65.61,146.38,418.98,2.34,337.8,32.33,D,45.16
2025-02-06,16:00:00,-74.15433663352849,4.59976039161778,32.67,85.78,395.57,2.74,303.42,21.33,C,68.72
2025-02-06,17:00:00,-74.15825920389253,4.613050283450015,14.56,37.83,365.05,0.24,301.29,20.8,B,66.81
2025-02-06,18:00:00,-74.14901551577952,4.614609345046328,124.96,300.0,526.69,2.36,318.78,18.53,E,44.63
2025-02-06,19:00:00,-74.15175674653314,4.6021616087386406,160.33,300.0,526.91,1.82,261.54,22.26,F,100.0
2025-02-06,20:00:00,-74.14650460836901,4.609579405598076,11.49,22.52,362.88,1.65,19.34,16.35,C,35.59
2025-02-06,21:00:00,-74.16021068537209,4.601912948545559,8.33,17.28,361.37,4.86,220.86,16.91,C,21.75
2025-02-06,22:00:00,-74.14352238473427,4.616132769468739,42.27,112.16,393.41,1.76,217.19,16.17,D,31.96
2025-02-06,23:00:00,-74.14255464408178,4.61912226029629,56.56,119.71,415.68,3.2,215.37,20.36,E,26.24
2025-02-06,00:00:00,-74.15102271164457,4.6173918042094115,93.22,192.28,453.03,3.51,270.03,19.18,D,28.74
2025-02-06,01:00:00,-74.14191171603754,4.618789028921109,20.02,58.86,378.92,1.44,172.13,21.16,C,46.71
2025-02-06,02:00:00,-74.15719375796128,4.598723698815568,41.16,70.28,398.63,0.89,134.85,19.38,C,27.34
2025-02-06,03:00:00,-74.14543634651868,4.6005955125170725,20.38,40.34,373.86,0.99,45.25,13.04,B,36.21
2025-02-06,04:00:00,-74.14214547516909,4.612757962821355,28.91,84.28,392.9,6.19,52.17,18.32,C,11.82
2025-02-06,05:00:00,-74.150197123634,4.613206767472093,25.66,73.82,382.37,1.3,101.48,19.1,C,39.52
2025-02-07,06:00:00,-74.15766777839266,4.61082286008173,149.72,300.0,536.16,1.64,291.58,25.68,D,38.23
2025-02-07,07:00:00,-74.15276836646612,4.602814395429677,29.27,85.63,382.63,10.0,201.83,26.03,B,52.69
2025-02-07,08:00:00,-74.14820611620843,4.606960640537309,79.15,181.05,450.68,2.97,257.46,26.57,C,53.25
2025-02-07,09:00:00,-74.15342115845635,4.616275365962301,43.61,108.44,413.56,5.36,250.09,23.27,C,45.21
2025-02-07,10:00:00,-74.14642835322103,4.602535363159469,30.88,49.25,380.37,2.16,131.53,25.45,B,39.48
2025-02-07,11:00:00,-74.14876999718709,4.6112940482214,31.9,81.9,393.11,4.35,55.79,19.51,C,75.89
2025-02-07,12:00:00,-74.16052583055706,4.605971684117643,64.63,124.03,431.36,2.01,359.47,23.06,D,65.96
2025-02-07,13:00:00,-74.14941622473636,4.610521808392735,93.27,196.12,452.46,6.85,97.67,22.89,E,62.59
2025-02-07,14:00:00,-74.16164206051532,4.597827481820647,18.79,32.35,367.91,3.73,291.42,25.03,C,51.08
2025-02-07,15:00:00,-74.15564002515691,4.606783119326317,40.01,79.35,396.16,0.29,313.85,24.52,C,35.06
2025-02-07,16:00:00,-74.15240333346189,4.597588601069492,98.3,169.19,460.13,1.4,91.88,25.28,C,50.66
2025-02-07,17:00:00,-74.14646986896518,4.605457938988598,50.15,107.81,416.61,7.16,344.81,24.73,B,46.68
2025-02-07,18:00:00,-74.1479424522071,4.601339351881218,42.1,118.48,401.43,0.46,299.12,16.0,E,57.7
2025-02-07,19:00:00,-74.14334908525923,4.610207473983336,22.11,58.11,376.68,4.14,260.44,15.38,C,58.2
2025-02-07,20:00:00,-74.140049038903,4.618382513548034,26.46,54.11,378.87,0.01,206.23,19.98,D,92.68
2025-02-07,21:00:00,-74.14524157137849,4.604691168469478,20.82,54.26,378.91,2.65,90.38,16.04,C,26.61
2025-02-07,22:00:00,-74.14667284319148,4.598279743371307,27.61,62.35,388.57,1.72,28.17,19.76,C,26.29
2025-02-07,23:00:00,-74.14964511750561,4.59896372056936,79.5,130.05,439.74,1.25,230.14,16.21,E,43.24
2025-02-07,00:00:00,-74.1473437881786,4.605525687157255,200.0,300.0,558.94,0.04,191.09,15.9,E,39.04
2025-02-07,01:00:00,-74.14939786356051,4.608917251192093,16.32,45.24,369.42,3.12,34.09,17.71,C,16.73
2025-02-07,02:00:00,-74.15022607074539,4.608645865056178,62.31,135.8,430.53,0.82,110.49,17.2,E,27.03
2025-02-07,03:00:00,-74.15139480357632,4.597549598265137,31.59,63.72,389.29,0.98,177.46,21.06,E,10.0
2025-02-07,04:00:00,-74.14870232030218,4.617338653454155,90.21,139.88,474.99,1.64,286.03,15.79,D,10.0
2025-02-07,05:00:00,-74.15000065987681,4.610639709896079,63.54,110.73,418.16,2.0,171.44,17.08,E,29.28
2025-02-07,06:00:00,-74.15118966747322,4.6083611907777815,32.78,80.68,383.91,6.48,185.6,22.94,C,28.46
2025-02-07,07:00:00,-74.15288717538104,4.615838077338539,18.3,53.21,374.25,4.16,199.18,28.05,B,31.36
2025-02-07,08:00:00,-74.16131224038547,4.603691594675797,45.45,123.49,413.79,4.51,274.68,23.63,C,51.3
2025-02-07,09:00:00,-74.1622991149582,4.614391264613766,58.64,101.93,408.97,4.59,256.15,22.83,C,46.73
2025-02-07,10:00:00,-74.15586410078143,4.60385399182148,24.97,46.04,385.12,3.08,33.16,22.51,A,38.14
2025-02-07,11:00:00,-74.15471214508645,4.599224027850206,75.55,142.64,422.39,8.15,203.62,28.1,E,66.27
2025-02-07,12:00:00,-74.15228376020679,4.596021763681784,115.11,280.4,506.26,6.6,135.65,22.97,C,65.03
2025-02-07,13:00:00,-74.15001355470305,4.60560431179346,35.4,86.65,398.27,0.06,10.15,29.7,C,52.37
